ControlID,Basin,Month,LMC,Timestamp,Latitude,Longitude,RandomRank,StratumID,Status
STANDBY_447,SI,2,-15to-10,1992-02-07T06:00:00,-14.8,52.4,13,SI_2_-15to-10,Standby
STANDBY_448,SI,2,-15to-10,2005-02-06T00:00:00,-10.2,44.3,14,SI_2_-15to-10,Standby
STANDBY_449,SI,2,-15to-10,2024-02-26T06:00:00,-10.1,92.4,15,SI_2_-15to-10,Standby
STANDBY_450,SI,2,-15to-10,2006-02-23T06:00:00,-12.9,100.9,16,SI_2_-15to-10,Standby
STANDBY_451,SI,2,-15to-10,2018-02-26T18:00:00,-10.4,72.9,17,SI_2_-15to-10,Standby
STANDBY_452,SI,2,-15to-10,2014-02-06T00:00:00,-12.0,82.9,18,SI_2_-15to-10,Standby
STANDBY_453,SI,2,-15to-10,2002-02-17T06:00:00,-14.9,99.1,19,SI_2_-15to-10,Standby
STANDBY_454,SI,2,-15to-10,1981-02-16T12:00:00,-12.1,111.5,20,SI_2_-15to-10,Standby
STANDBY_455,SI,2,-15to-10,1982-02-24T00:00:00,-12.4,53.6,21,SI_2_-15to-10,Standby
STANDBY_456,SI,2,-15to-10,1984-02-20T06:00:00,-12.7,43.5,22,SI_2_-15to-10,Standby
STANDBY_457,SI,2,-15to-10,2016-02-29T18:00:00,-11.1,115.1,23,SI_2_-15to-10,Standby
STANDBY_458,SI,2,-15to-10,1981-02-16T12:00:00,-12.0,72.9,24,SI_2_-15to-10,Standby
STANDBY_459,SI,2,-15to-10,1983-02-28T18:00:00,-14.2,62.1,25,SI_2_-15to-10,Standby
STANDBY_460,SI,2,-15to-10,2011-02-28T12:00:00,-10.9,65.3,26,SI_2_-15to-10,Standby
CTRL_069,SI,2,-20to-15,1994-02-28T00:00:00,-15.6,67.8,1,SI_2_-20to-15,Selected
CTRL_070,SI,2,-20to-15,1986-02-20T18:00:00,-16.7,90.2,2,SI_2_-20to-15,Selected
CTRL_071,SI,2,-20to-15,2013-02-02T18:00:00,-15.5,100.0,3,SI_2_-20to-15,Selected
STANDBY_461,SI,2,-20to-15,2012-02-10T00:00:00,-19.8,118.4,4,SI_2_-20to-15,Standby
STANDBY_462,SI,2,-20to-15,2005-02-25T06:00:00,-19.9,42.0,5,SI_2_-20to-15,Standby
STANDBY_463,SI,2,-20to-15,2006-02-21T12:00:00,-16.2,100.8,6,SI_2_-20to-15,Standby
STANDBY_464,SI,2,-20to-15,1981-02-13T06:00:00,-16.8,72.8,7,SI_2_-20to-15,Standby
STANDBY_465,SI,2,-20to-15,1981-02-04T06:00:00,-17.5,107.1,8,SI_2_-20to-15,Standby
STANDBY_466,SI,2,-20to-15,2015-02-20T00:00:00,-18.8,114.7,9,SI_2_-20to-15,Standby
STANDBY_467,SI,2,-20to-15,1987-02-04T18:00:00,-19.6,78.1,10,SI_2_-20to-15,Standby
STANDBY_468,SI,2,-20to-15,2006-02-21T18:00:00,-17.7,39.9,11,SI_2_-20to-15,Standby
STANDBY_469,SI,2,-20to-15,2013-02-14T00:00:00,-17.2,66.7,12,SI_2_-20to-15,Standby
STANDBY_470,SI,2,-20to-15,2019-02-22T06:00:00,-19.9,66.0,13,SI_2_-20to-15,Standby
STANDBY_471,SI,2,-20to-15,1991-02-14T12:00:00,-17.2,57.0,14,SI_2_-20to-15,Standby
STANDBY_472,SI,2,-20to-15,2007-02-07T12:00:00,-20.0,87.1,15,SI_2_-20to-15,Standby
STANDBY_473,SI,2,-20to-15,2005-02-18T18:00:00,-18.9,43.1,16,SI_2_-20to-15,Standby
STANDBY_474,SI,2,-20to-15,1986-02-13T18:00:00,-19.1,98.7,17,SI_2_-20to-15,Standby
STANDBY_475,SI,2,-20to-15,1995-02-17T18:00:00,-15.2,95.4,18,SI_2_-20to-15,Standby
STANDBY_476,SI,2,-20to-15,2001-02-26T00:00:00,-18.4,60.0,19,SI_2_-20to-15,Standby
STANDBY_477,SI,2,-20to-15,1986-02-27T12:00:00,-19.2,79.6,20,SI_2_-20to-15,Standby
STANDBY_478,SI,2,-20to-15,2021-02-16T12:00:00,-17.7,99.9,21,SI_2_-20to-15,Standby
STANDBY_479,SI,2,-20to-15,2016-02-24T06:00:00,-15.4,67.5,22,SI_2_-20to-15,Standby
STANDBY_480,SI,2,-20to-15,2009-02-21T06:00:00,-15.6,56.3,23,SI_2_-20to-15,Standby
CTRL_072,SI,2,-25to-20,2006-02-15T12:00:00,-24.6,104.7,1,SI_2_-25to-20,Selected
STANDBY_481,SI,2,-25to-20,1986-02-26T12:00:00,-23.8,74.3,2,SI_2_-25to-20,Standby
STANDBY_482,SI,2,-25to-20,2013-02-25T06:00:00,-23.1,77.8,3,SI_2_-25to-20,Standby
STANDBY_483,SI,2,-25to-20,1994-02-21T18:00:00,-22.1,104.1,4,SI_2_-25to-20,Standby
STANDBY_484,SI,2,-25to-20,1981-02-07T00:00:00,-23.4,98.0,5,SI_2_-25to-20,Standby
STANDBY_485,SI,2,-25to-20,1991-02-10T18:00:00,-22.0,59.5,6,SI_2_-25to-20,Standby
STANDBY_486,SI,2,-25to-20,1981-02-11T00:00:00,-20.3,86.3,7,SI_2_-25to-20,Standby
STANDBY_487,SI,2,-25to-20,1999-02-25T18:00:00,-21.7,103.6,8,SI_2_-25to-20,Standby
STANDBY_488,SI,2,-25to-20,2019-02-09T12:00:00,-22.5,103.4,9,SI_2_-25to-20,Standby
STANDBY_489,SI,2,-25to-20,2010-02-24T00:00:00,-22.2,89.3,10,SI_2_-25to-20,Standby
STANDBY_490,SI,2,-25to-20,2000-02-24T00:00:00,-22.4,87.5,11,SI_2_-25to-20,Standby
STANDBY_491,SI,2,-25to-20,2014-02-21T12:00:00,-20.4,90.7,12,SI_2_-25to-20,Standby
STANDBY_492,SI,2,-25to-20,2005-02-20T06:00:00,-24.4,54.3,13,SI_2_-25to-20,Standby
STANDBY_493,SI,2,-25to-20,1993-02-02T06:00:00,-23.9,78.6,14,SI_2_-25to-20,Standby
STANDBY_494,SI,2,-25to-20,2006-02-03T12:00:00,-24.1,75.8,15,SI_2_-25to-20,Standby
STANDBY_495,SI,2,-25to-20,2022-02-03T00:00:00,-24.7,98.2,16,SI_2_-25to-20,Standby
STANDBY_496,SI,2,-25to-20,2014-02-27T00:00:00,-22.4,84.1,17,SI_2_-25to-20,Standby
STANDBY_497,SI,2,-25to-20,1998-02-05T12:00:00,-22.7,72.6,18,SI_2_-25to-20,Standby
STANDBY_498,SI,2,-25to-20,1986-02-12T06:00:00,-23.8,102.5,19,SI_2_-25to-20,Standby
STANDBY_499,SI,2,-25to-20,1982-02-16T06:00:00,-23.4,96.2,20,SI_2_-25to-20,Standby
STANDBY_500,SI,2,-25to-20,1999-02-17T12:00:00,-22.5,93.3,21,SI_2_-25to-20,Standby
CTRL_073,SI,3,-10to-5,1997-03-25T00:00:00,-9.3,53.7,1,SI_3_-10to-5,Selected
CTRL_074,SI,3,-10to-5,1983-03-29T06:00:00,-5.9,46.7,2,SI_3_-10to-5,Selected
CTRL_075,SI,3,-10to-5,1997-03-09T18:00:00,-6.7,88.4,3,SI_3_-10to-5,Selected
CTRL_076,SI,3,-10to-5,2021-03-17T12:00:00,-6.2,60.4,4,SI_3_-10to-5,Selected
CTRL_077,SI,3,-10to-5,1982-03-28T06:00:00,-6.6,51.6,5,SI_3_-10to-5,Selected
STANDBY_501,SI,3,-10to-5,1996-03-14T18:00:00,-7.3,49.7,6,SI_3_-10to-5,Standby
STANDBY_502,SI,3,-10to-5,1997-03-29T00:00:00,-5.2,84.8,7,SI_3_-10to-5,Standby
STANDBY_503,SI,3,-10to-5,1993-03-23T06:00:00,-9.3,76.2,8,SI_3_-10to-5,Standby
STANDBY_504,SI,3,-10to-5,1984-03-15T12:00:00,-5.4,45.8,9,SI_3_-10to-5,Standby
STANDBY_505,SI,3,-10to-5,2020-03-02T06:00:00,-5.7,94.1,10,SI_3_-10to-5,Standby
STANDBY_506,SI,3,-10to-5,1998-03-04T06:00:00,-6.7,42.5,11,SI_3_-10to-5,Standby
STANDBY_507,SI,3,-10to-5,1998-03-28T00:00:00,-6.5,72.7,12,SI_3_-10to-5,Standby
STANDBY_508,SI,3,-10to-5,2011-03-27T12:00:00,-6.0,71.4,13,SI_3_-10to-5,Standby
STANDBY_509,SI,3,-10to-5,1992-03-19T18:00:00,-9.0,64.1,14,SI_3_-10to-5,Standby
STANDBY_510,SI,3,-10to-5,1981-03-01T18:00:00,-5.7,41.1,15,SI_3_-10to-5,Standby
STANDBY_511,SI,3,-10to-5,1998-03-29T06:00:00,-5.8,59.5,16,SI_3_-10to-5,Standby
STANDBY_512,SI,3,-10to-5,1989-03-31T12:00:00,-7.2,101.7,17,SI_3_-10to-5,Standby
STANDBY_513,SI,3,-10to-5,2002-03-03T06:00:00,-9.1,84.5,18,SI_3_-10to-5,Standby
STANDBY_514,SI,3,-10to-5,1982-03-26T06:00:00,-5.1,57.7,19,SI_3_-10to-5,Standby
STANDBY_515,SI,3,-10to-5,1989-03-13T18:00:00,-7.2,72.6,20,SI_3_-10to-5,Standby
STANDBY_516,SI,3,-10to-5,2016-03-30T00:00:00,-7.1,93.5,21,SI_3_-10to-5,Standby
STANDBY_517,SI,3,-10to-5,2004-03-26T18:00:00,-7.9,81.3,22,SI_3_-10to-5,Standby
STANDBY_518,SI,3,-10to-5,2002-03-20T06:00:00,-8.5,110.6,23,SI_3_-10to-5,Standby
STANDBY_519,SI,3,-10to-5,2012-03-19T06:00:00,-7.8,98.0,24,SI_3_-10to-5,Standby
STANDBY_520,SI,3,-10to-5,1990-03-13T06:00:00,-7.7,56.9,25,SI_3_-10to-5,Standby
CTRL_078,SI,3,-15to-10,2021-03-07T12:00:00,-13.4,108.8,1,SI_3_-15to-10,Selected
CTRL_079,SI,3,-15to-10,2010-03-15T00:00:00,-11.3,105.3,2,SI_3_-15to-10,Selected
CTRL_080,SI,3,-15to-10,2019-03-02T18:00:00,-12.2,59.5,3,SI_3_-15to-10,Selected
CTRL_081,SI,3,-15to-10,1995-03-14T12:00:00,-13.9,100.9,4,SI_3_-15to-10,Selected
CTRL_082,SI,3,-15to-10,1991-03-11T18:00:00,-10.8,101.3,5,SI_3_-15to-10,Selected
CTRL_083,SI,3,-15to-10,1999-03-13T00:00:00,-13.1,41.6,6,SI_3_-15to-10,Selected
STANDBY_521,SI,3,-15to-10,1991-03-11T18:00:00,-11.1,45.1,7,SI_3_-15to-10,Standby
STANDBY_522,SI,3,-15to-10,2013-03-27T12:00:00,-10.3,42.9,8,SI_3_-15to-10,Standby
STANDBY_523,SI,3,-15to-10,2006-03-19T12:00:00,-13.8,45.6,9,SI_3_-15to-10,Standby
STANDBY_524,SI,3,-15to-10,1996-03-30T06:00:00,-12.2,46.0,10,SI_3_-15to-10,Standby
STANDBY_525,SI,3,-15to-10,1993-03-23T18:00:00,-13.4,98.6,11,SI_3_-15to-10,Standby
STANDBY_526,SI,3,-15to-10,1998-03-01T18:00:00,-14.8,43.4,12,SI_3_-15to-10,Standby
STANDBY_527,SI,3,-15to-10,1995-03-04T12:00:00,-10.7,84.4,13,SI_3_-15to-10,Standby
STANDBY_528,SI,3,-15to-10,2000-03-19T06:00:00,-13.2,75.7,14,SI_3_-15to-10,Standby
STANDBY_529,SI,3,-15to-10,2011-03-31T12:00:00,-10.1,91.7,15,SI_3_-15to-10,Standby
STANDBY_530,SI,3,-15to-10,1985-03-25T06:00:00,-14.2,46.8,16,SI_3_-15to-10,Standby
STANDBY_531,SI,3,-15to-10,2018-03-24T18:00:00,-11.4,63.3,17,SI_3_-15to-10,Standby
STANDBY_532,SI,3,-15to-10,1982-03-05T18:00:00,-13.4,44.8,18,SI_3_-15to-10,Standby
STANDBY_533,SI,3,-15to-10,2017-03-22T12:00:00,-14.4,56.1,19,SI_3_-15to-10,Standby
STANDBY_534,SI,3,-15to-10,1984-03-30T06:00:00,-12.9,110.9,20,SI_3_-15to-10,Standby
STANDBY_535,SI,3,-15to-10,2014-03-19T12:00:00,-10.2,64.2,21,SI_3_-15to-10,Standby
STANDBY_536,SI,3,-15to-10,2001-03-16T00:00:00,-12.7,70.1,22,SI_3_-15to-10,Standby
STANDBY_537,SI,3,-15to-10,2011-03-31T06:00:00,-14.3,63.2,23,SI_3_-15to-10,Standby
STANDBY_538,SI,3,-15to-10,2008-03-25T00:00:00,-10.8,45.6,24,SI_3_-15to-10,Standby
STANDBY_539,SI,3,-15to-10,2010-03-31T00:00:00,-11.9,59.0,25,SI_3_-15to-10,Standby
STANDBY_540,SI,3,-15to-10,1989-03-06T18:00:00,-12.8,118.0,26,SI_3_-15to-10,Standby
CTRL_084,SI,3,-20to-15,1991-03-01T06:00:00,-16.2,66.9,1,SI_3_-20to-15,Selected
STANDBY_541,SI,3,-20to-15,1981-03-20T12:00:00,-17.3,84.1,2,SI_3_-20to-15,Standby
STANDBY_542,SI,3,-20to-15,1982-03-24T06:00:00,-18.2,116.6,3,SI_3_-20to-15,Standby
STANDBY_543,SI,3,-20to-15,2014-03-02T12:00:00,-15.3,118.5,4,SI_3_-20to-15,Standby
STANDBY_544,SI,3,-20to-15,2023-03-21T18:00:00,-18.8,74.8,5,SI_3_-20to-15,Standby
STANDBY_545,SI,3,-20to-15,2023-03-08T12:00:00,-18.1,78.8,6,SI_3_-20to-15,Standby
STANDBY_546,SI,3,-20to-15,2010-03-22T18:00:00,-18.9,97.9,7,SI_3_-20to-15,Standby
STANDBY_547,SI,3,-20to-15,1995-03-05T12:00:00,-16.0,78.9,8,SI_3_-20to-15,Standby
STANDBY_548,SI,3,-20to-15,1989-03-11T12:00:00,-17.7,64.5,9,SI_3_-20to-15,Standby
STANDBY_549,SI,3,-20to-15,1986-03-26T00:00:00,-16.9,117.0,10,SI_3_-20to-15,Standby
STANDBY_550,SI,3,-20to-15,2022-03-14T06:00:00,-19.5,74.4,11,SI_3_-20to-15,Standby
STANDBY_551,SI,3,-20to-15,2010-03-06T06:00:00,-16.8,77.1,12,SI_3_-20to-15,Standby
STANDBY_552,SI,3,-20to-15,2006-03-10T18:00:00,-19.3,108.2,13,SI_3_-20to-15,Standby
STANDBY_553,SI,3,-20to-15,2024-03-24T00:00:00,-16.9,77.6,14,SI_3_-20to-15,Standby
STANDBY_554,SI,3,-20to-15,1982-03-16T00:00:00,-18.5,116.0,15,SI_3_-20to-15,Standby
STANDBY_555,SI,3,-20to-15,1999-03-01T18:00:00,-17.8,51.7,16,SI_3_-20to-15,Standby
STANDBY_556,SI,3,-20to-15,1990-03-25T12:00:00,-17.0,59.3,17,SI_3_-20to-15,Standby
STANDBY_557,SI,3,-20to-15,2023-03-02T18:00:00,-15.4,59.3,18,SI_3_-20to-15,Standby
STANDBY_558,SI,3,-20to-15,1986-03-21T00:00:00,-17.0,109.1,19,SI_3_-20to-15,Standby
STANDBY_559,SI,3,-20to-15,1983-03-02T06:00:00,-19.8,78.8,20,SI_3_-20to-15,Standby
STANDBY_560,SI,3,-20to-15,1991-03-09T12:00:00,-18.1,54.6,21,SI_3_-20to-15,Standby
CTRL_085,SI,4,-10to-5,2016-04-24T00:00:00,-7.5,65.8,1,SI_4_-10to-5,Selected
CTRL_086,SI,4,-10to-5,2002-04-15T00:00:00,-8.7,84.3,2,SI_4_-10to-5,Selected
STANDBY_561,SI,4,-10to-5,1991-04-30T12:00:00,-5.6,106.5,3,SI_4_-10to-5,Standby
STANDBY_562,SI,4,-10to-5,1987-04-16T18:00:00,-7.5,87.8,4,SI_4_-10to-5,Standby
STANDBY_563,SI,4,-10to-5,1990-04-02T18:00:00,-9.8,42.5,5,SI_4_-10to-5,Standby
STANDBY_564,SI,4,-10to-5,2021-04-02T18:00:00,-8.6,76.9,6,SI_4_-10to-5,Standby
STANDBY_565,SI,4,-10to-5,2025-04-17T06:00:00,-8.9,98.9,7,SI_4_-10to-5,Standby
STANDBY_566,SI,4,-10to-5,2019-04-20T06:00:00,-7.4,62.7,8,SI_4_-10to-5,Standby
STANDBY_567,SI,4,-10to-5,1997-04-15T06:00:00,-5.6,109.9,9,SI_4_-10to-5,Standby
STANDBY_568,SI,4,-10to-5,2015-04-18T18:00:00,-8.6,89.3,10,SI_4_-10to-5,Standby
STANDBY_569,SI,4,-10to-5,2013-04-30T18:00:00,-7.8,45.9,11,SI_4_-10to-5,Standby
STANDBY_570,SI,4,-10to-5,1991-04-04T12:00:00,-7.4,90.6,12,SI_4_-10to-5,Standby
STANDBY_571,SI,4,-10to-5,2017-04-05T18:00:00,-5.8,46.3,13,SI_4_-10to-5,Standby
STANDBY_572,SI,4,-10to-5,1997-04-24T12:00:00,-8.7,94.7,14,SI_4_-10to-5,Standby
STANDBY_573,SI,4,-10to-5,2005-04-18T12:00:00,-6.8,89.7,15,SI_4_-10to-5,Standby
STANDBY_574,SI,4,-10to-5,1980-04-13T18:00:00,-8.1,96.8,16,SI_4_-10to-5,Standby
STANDBY_575,SI,4,-10to-5,1987-04-06T06:00:00,-5.7,85.2,17,SI_4_-10to-5,Standby
STANDBY_576,SI,4,-10to-5,1980-04-29T06:00:00,-8.7,80.9,18,SI_4_-10to-5,Standby
STANDBY_577,SI,4,-10to-5,2009-04-20T18:00:00,-5.2,54.7,19,SI_4_-10to-5,Standby
STANDBY_578,SI,4,-10to-5,1983-04-30T00:00:00,-5.6,63.9,20,SI_4_-10to-5,Standby
STANDBY_579,SI,4,-10to-5,1981-04-22T06:00:00,-8.4,68.1,21,SI_4_-10to-5,Standby
STANDBY_580,SI,4,-10to-5,1988-04-03T06:00:00,-6.8,100.0,22,SI_4_-10to-5,Standby
CTRL_087,SI,4,-15to-10,2012-04-05T18:00:00,-11.8,62.7,1,SI_4_-15to-10,Selected
CTRL_088,SI,4,-15to-10,2008-04-10T00:00:00,-14.1,66.7,2,SI_4_-15to-10,Selected
STANDBY_581,SI,4,-15to-10,2024-04-11T06:00:00,-14.7,85.3,3,SI_4_-15to-10,Standby
STANDBY_582,SI,4,-15to-10,1984-04-27T12:00:00,-13.1,56.7,4,SI_4_-15to-10,Standby
STANDBY_583,SI,4,-15to-10,1980-04-24T06:00:00,-13.4,113.7,5,SI_4_-15to-10,Standby
STANDBY_584,SI,4,-15to-10,2023-04-11T00:00:00,-12.1,46.4,6,SI_4_-15to-10,Standby
STANDBY_585,SI,4,-15to-10,1985-04-27T12:00:00,-10.6,102.8,7,SI_4_-15to-10,Standby
STANDBY_586,SI,4,-15to-10,1981-04-30T06:00:00,-11.4,79.0,8,SI_4_-15to-10,Standby
STANDBY_587,SI,4,-15to-10,1990-04-19T00:00:00,-14.2,69.7,9,SI_4_-15to-10,Standby
STANDBY_588,SI,4,-15to-10,2023-04-03T00:00:00,-11.9,72.0,10,SI_4_-15to-10,Standby
STANDBY_589,SI,4,-15to-10,2009-04-28T00:00:00,-13.1,102.8,11,SI_4_-15to-10,Standby
STANDBY_590,SI,4,-15to-10,2018-04-05T06:00:00,-12.8,52.2,12,SI_4_-15to-10,Standby
STANDBY_591,SI,4,-15to-10,2015-04-10T00:00:00,-12.8,115.2,13,SI_4_-15to-10,Standby
STANDBY_592,SI,4,-15to-10,1984-04-27T18:00:00,-11.0,91.3,14,SI_4_-15to-10,Standby
STANDBY_593,SI,4,-15to-10,2010-04-30T12:00:00,-14.5,43.9,15,SI_4_-15to-10,Standby
STANDBY_594,SI,4,-15to-10,1986-04-25T18:00:00,-14.7,86.3,16,SI_4_-15to-10,Standby
STANDBY_595,SI,4,-15to-10,1997-04-08T06:00:00,-13.7,63.8,17,SI_4_-15to-10,Standby
STANDBY_596,SI,4,-15to-10,1995-04-25T06:00:00,-14.4,64.5,18,SI_4_-15to-10,Standby
STANDBY_597,SI,4,-15to-10,2006-04-02T06:00:00,-12.1,45.0,19,SI_4_-15to-10,Standby
STANDBY_598,SI,4,-15to-10,1995-04-23T18:00:00,-13.5,102.8,20,SI_4_-15to-10,Standby
STANDBY_599,SI,4,-15to-10,2012-04-30T00:00:00,-10.4,41.7,21,SI_4_-15to-10,Standby
STANDBY_600,SI,4,-15to-10,1982-04-25T12:00:00,-14.0,110.7,22,SI_4_-15to-10,Standby
CTRL_089,SI,4,-25to-20,2025-04-21T12:00:00,-20.6,80.6,1,SI_4_-25to-20,Selected
STANDBY_601,SI,4,-25to-20,1986-04-20T00:00:00,-24.8,78.5,2,SI_4_-25to-20,Standby
STANDBY_602,SI,4,-25to-20,2017-04-25T00:00:00,-22.3,102.3,3,SI_4_-25to-20,Standby
STANDBY_603,SI,4,-25to-20,1998-04-29T06:00:00,-21.1,71.2,4,SI_4_-25to-20,Standby
STANDBY_604,SI,4,-25to-20,2007-04-25T00:00:00,-20.6,91.5,5,SI_4_-25to-20,Standby
STANDBY_605,SI,4,-25to-20,2006-04-17T12:00:00,-20.6,34.9,6,SI_4_-25to-20,Standby
STANDBY_606,SI,4,-25to-20,1989-04-26T00:00:00,-21.4,71.9,7,SI_4_-25to-20,Standby
STANDBY_607,SI,4,-25to-20,2017-04-05T00:00:00,-21.1,52.5,8,SI_4_-25to-20,Standby
STANDBY_608,SI,4,-25to-20,2017-04-20T06:00:00,-23.9,99.9,9,SI_4_-25to-20,Standby
STANDBY_609,SI,4,-25to-20,2005-04-30T18:00:00,-20.5,42.1,10,SI_4_-25to-20,Standby
STANDBY_610,SI,4,-25to-20,1989-04-20T06:00:00,-21.3,43.4,11,SI_4_-25to-20,Standby
STANDBY_611,SI,4,-25to-20,1993-04-14T12:00:00,-24.5,90.3,12,SI_4_-25to-20,Standby
STANDBY_612,SI,4,-25to-20,1985-04-29T06:00:00,-23.1,51.5,13,SI_4_-25to-20,Standby
STANDBY_613,SI,4,-25to-20,1992-04-20T18:00:00,-23.4,72.0,14,SI_4_-25to-20,Standby
STANDBY_614,SI,4,-25to-20,1993-04-11T00:00:00,-24.7,52.2,15,SI_4_-25to-20,Standby
STANDBY_615,SI,4,-25to-20,2020-04-12T06:00:00,-24.2,109.3,16,SI_4_-25to-20,Standby
STANDBY_616,SI,4,-25to-20,2018-04-07T18:00:00,-22.6,59.2,17,SI_4_-25to-20,Standby
STANDBY_617,SI,4,-25to-20,2010-04-10T00:00:00,-24.7,66.0,18,SI_4_-25to-20,Standby
STANDBY_618,SI,4,-25to-20,2001-04-27T06:00:00,-22.7,63.6,19,SI_4_-25to-20,Standby
STANDBY_619,SI,4,-25to-20,2001-04-19T06:00:00,-22.7,75.0,20,SI_4_-25to-20,Standby
STANDBY_620,SI,4,-25to-20,1993-04-01T00:00:00,-21.5,110.8,21,SI_4_-25to-20,Standby
CTRL_090,SI,5,-10to-5,2002-05-26T06:00:00,-6.0,79.3,1,SI_5_-10to-5,Selected
STANDBY_621,SI,5,-10to-5,2006-05-17T06:00:00,-8.8,87.1,2,SI_5_-10to-5,Standby
STANDBY_622,SI,5,-10to-5,2004-05-23T06:00:00,-8.2,44.4,3,SI_5_-10to-5,Standby
STANDBY_623,SI,5,-10to-5,2016-05-09T06:00:00,-9.1,81.2,4,SI_5_-10to-5,Standby
STANDBY_624,SI,5,-10to-5,1981-05-12T06:00:00,-8.6,46.1,5,SI_5_-10to-5,Standby
STANDBY_625,SI,5,-10to-5,2021-05-29T12:00:00,-10.0,101.0,6,SI_5_-10to-5,Standby
STANDBY_626,SI,5,-10to-5,2017-05-16T00:00:00,-5.4,82.2,7,SI_5_-10to-5,Standby
STANDBY_627,SI,5,-10to-5,2023-05-05T06:00:00,-6.9,115.0,8,SI_5_-10to-5,Standby
STANDBY_628,SI,5,-10to-5,2009-05-18T06:00:00,-7.1,101.4,9,SI_5_-10to-5,Standby
STANDBY_629,SI,5,-10to-5,2006-05-11T06:00:00,-7.5,65.7,10,SI_5_-10to-5,Standby
STANDBY_630,SI,5,-10to-5,2020-05-29T00:00:00,-6.6,67.2,11,SI_5_-10to-5,Standby
STANDBY_631,SI,5,-10to-5,1999-05-19T18:00:00,-6.0,64.8,12,SI_5_-10to-5,Standby
STANDBY_632,SI,5,-10to-5,2008-05-04T18:00:00,-7.5,59.0,13,SI_5_-10to-5,Standby
STANDBY_633,SI,5,-10to-5,2012-05-16T12:00:00,-5.4,74.1,14,SI_5_-10to-5,Standby
STANDBY_634,SI,5,-10to-5,2003-05-22T06:00:00,-7.9,88.7,15,SI_5_-10to-5,Standby
STANDBY_635,SI,5,-10to-5,2012-05-12T00:00:00,-9.4,98.2,16,SI_5_-10to-5,Standby
STANDBY_636,SI,5,-10to-5,1988-05-11T12:00:00,-6.9,82.2,17,SI_5_-10to-5,Standby
STANDBY_637,SI,5,-10to-5,1994-05-25T18:00:00,-8.9,47.9,18,SI_5_-10to-5,Standby
STANDBY_638,SI,5,-10to-5,1998-05-19T00:00:00,-6.0,113.4,19,SI_5_-10to-5,Standby
STANDBY_639,SI,5,-10to-5,1980-05-09T18:00:00,-8.9,42.0,20,SI_5_-10to-5,Standby
STANDBY_640,SI,5,-10to-5,2014-05-25T06:00:00,-8.1,110.2,21,SI_5_-10to-5,Standby
CTRL_091,SI,9,-5to0,1996-09-16T12:00:00,-3.4,53.2,1,SI_9_-5to0,Selected
STANDBY_641,SI,9,-5to0,1986-09-13T06:00:00,-3.5,85.5,2,SI_9_-5to0,Standby
STANDBY_642,SI,9,-5to0,2007-09-30T18:00:00,-3.0,84.1,3,SI_9_-5to0,Standby
STANDBY_643,SI,9,-5to0,1981-09-16T06:00:00,-2.1,46.7,4,SI_9_-5to0,Standby
STANDBY_644,SI,9,-5to0,2011-09-18T18:00:00,-1.5,55.4,5,SI_9_-5to0,Standby
STANDBY_645,SI,9,-5to0,2000-09-27T12:00:00,-3.9,78.1,6,SI_9_-5to0,Standby
STANDBY_646,SI,9,-5to0,1998-09-21T12:00:00,-4.8,97.3,7,SI_9_-5to0,Standby
STANDBY_647,SI,9,-5to0,2013-09-08T06:00:00,-1.4,33.5,8,SI_9_-5to0,Standby
STANDBY_648,SI,9,-5to0,1998-09-19T18:00:00,-4.9,72.2,9,SI_9_-5to0,Standby
STANDBY_649,SI,9,-5to0,1986-09-24T18:00:00,-2.5,53.1,10,SI_9_-5to0,Standby
STANDBY_650,SI,9,-5to0,2021-09-05T12:00:00,-4.6,51.8,11,SI_9_-5to0,Standby
STANDBY_651,SI,9,-5to0,1997-09-15T18:00:00,-0.7,74.0,12,SI_9_-5to0,Standby
STANDBY_652,SI,9,-5to0,2012-09-23T06:00:00,-4.6,88.8,13,SI_9_-5to0,Standby
STANDBY_653,SI,9,-5to0,1999-09-03T12:00:00,-4.4,70.5,14,SI_9_-5to0,Standby
STANDBY_654,SI,9,-5to0,2013-09-26T06:00:00,-0.5,65.2,15,SI_9_-5to0,Standby
STANDBY_655,SI,9,-5to0,2024-09-30T06:00:00,-1.3,51.5,16,SI_9_-5to0,Standby
STANDBY_656,SI,9,-5to0,2002-09-23T12:00:00,-3.0,40.7,17,SI_9_-5to0,Standby
STANDBY_657,SI,9,-5to0,2015-09-18T06:00:00,-2.2,75.5,18,SI_9_-5to0,Standby
STANDBY_658,SI,9,-5to0,2007-09-03T06:00:00,-1.5,32.3,19,SI_9_-5to0,Standby
STANDBY_659,SI,9,-5to0,2016-09-19T06:00:00,-1.1,86.7,20,SI_9_-5to0,Standby
STANDBY_660,SI,9,-5to0,1996-09-12T00:00:00,-4.5,109.6,21,SI_9_-5to0,Standby
CTRL_092,SI,10,-10to-5,2017-10-22T12:00:00,-8.0,118.7,1,SI_10_-10to-5,Selected
STANDBY_661,SI,10,-10to-5,1982-10-05T12:00:00,-9.7,48.3,2,SI_10_-10to-5,Standby
STANDBY_662,SI,10,-10to-5,1990-10-09T12:00:00,-8.2,43.5,3,SI_10_-10to-5,Standby
STANDBY_663,SI,10,-10to-5,2008-10-15T12:00:00,-5.8,40.6,4,SI_10_-10to-5,Standby
